geo_id,city,state,ibge_municipio_id,population_estimate,ev_fleet_bev_count,ev_fleet_phev_count,chargepoints_count,frota_total,cobertura_por_1000_evs,frota_norm,populacao_norm,cobertura_norm,expansion_score,expansion_score_0_100
G3550506,São Pedro do Turvo,SP,3550506,7333,0,0,124,0,761.8113971285813,0.0,0.0005377171040157916,0.18424087793944513,-0.03663308874628271,16.947346823021086
G3550605,São Roque,SP,3550605,81366,84,68,124,152,815.7894736842105,0.004048151699158411,0.006756871980066581,0.1973011839895682,-0.035138227326223646,17.103557238471556
G3550704,São Sebastião,SP,3550704,84280,42,35,124,77,1610.3896103896104,0.0020507084265473526,0.007001663050384034,0.3895592568045002,-0.0742909027701275,13.012170829657823
G3550803,São Sebastião da Grama,SP,3550803,10428,1,1,124,2,761.8113971285813,5.3265153936294876e-05,0.0007977131104099292,0.18424087793944513,-0.036507784282150534,16.96044092133497
G3550902,São Simão,SP,3550902,13560,3,6,124,9,761.8113971285813,0.00023969319271332693,0.0010608173081567591,0.18424087793944513,-0.03632797138754099,16.97923105572027
G3551009,São Vicente,SP,3551009,338326,71,36,124,107,1158.8785046728972,0.0028496857355917757,0.028342840898657084,0.2803135481395669,-0.043585698974213834,16.220811160519744
G3551108,Sarapuí,SP,3551108,10677,3,7,124,10,761.8113971285813,0.00026632576968147435,0.0008186303981618324,0.18424087793944513,-0.036414193120751705,16.970221034734394
G3551207,Sarutaiá,SP,3551207,3772,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.00023857468761206816,0.18424087793944513,-0.03674209268205694,16.935956101537112
G3551306,Sebastianópolis do Sul,SP,3551306,3191,1,1,124,2,761.8113971285813,5.3265153936294876e-05,0.00018976768285762746,0.18424087793944513,-0.03675096245317146,16.935029225900244
G3551405,Serra Azul,SP,3551405,13108,3,1,124,4,761.8113971285813,0.00010653030787258975,0.0010228469705508949,0.18424087793944513,-0.03639642467651963,16.972077806217126
G3551504,Serrana,SP,3551504,45580,16,18,124,34,3647.0588235294117,0.0009055076169170129,0.0037506629058111332,0.8823430857921064,-0.17460614894933005,2.529402279078539
G3551603,Serra Negra,SP,3551603,31047,11,19,124,30,4133.333333333334,0.0007989773090444232,0.0025298157455765605,1.0000000000000002,-0.19866848277815166,0.014930292799292033
G3551702,Sertãozinho,SP,3551702,132176,104,100,124,204,607.8431372549019,0.005433045701502077,0.011025174753858545,0.14698737199277156,-0.022814186216410064,18.39139807506
G3551801,Sete Barras,SP,3551801,12903,3,0,124,3,761.8113971285813,7.989773090444231e-05,0.001005625910353545,0.18424087793944513,-0.03641396613138583,16.97024475472788
G3551900,Severínia,SP,3551900,14693,3,3,124,6,761.8113971285813,0.00015979546180888463,0.0011559951676865033,0.18424087793944513,-0.03632185933609087,16.97986975445412
G3552007,Silveiras,SP,3552007,6329,0,0,124,0,761.8113971285813,0.0,0.00045337591163462386,0.18424087793944513,-0.036666825223235174,16.943821419923605
G3552106,Socorro,SP,3552106,41527,15,8,124,23,761.8113971285813,0.000612549270267391,0.00341018994493377,0.18424087793944513,-0.035239079901808565,17.093018319933712
G3552205,Sorocaba,SP,3552205,762172,1184,963,124,2147,57.75500698649278,0.05718014275061255,0.06394809690063759,0.013890385321871973,0.04567321879612567,25.548212644339692
G3552304,Sud Mennucci,SP,3552304,7464,6,1,124,7,761.8113971285813,0.00018642803877703208,0.0005487217815077567,0.18424087793944513,-0.03655411565977511,16.95559937304828
G3552403,Sumaré,SP,3552403,291116,154,118,124,272,455.88235294117646,0.007244060935336103,0.024376956742964924,0.11021958630280486,-0.00939551018924056,19.793626354465722
G3552502,Suzano,SP,3552502,320261,160,134,124,294,421.76870748299325,0.007829977628635347,0.026825287471997923,0.10196559359689397,-0.006531012679125486,20.09296135643148
G3552551,Suzanápolis,SP,3552551,3465,0,0,124,0,761.8113971285813,0.0,0.00021278509990189037,0.18424087793944513,-0.03676306154792827,16.93376489156585
G3552601,Tabapuã,SP,3552601,11498,3,1,124,4,761.8113971285813,0.00010653030787258975,0.0008875986441229267,0.18424087793944513,-0.03645052400709082,16.966424520373558
G3552700,Tabatinga,SP,3552700,14997,11,5,124,16,761.8113971285813,0.000426121231490359,0.001181532739881598,0.18424087793944513,-0.03620511399934025,16.99206943886032
G3552809,Taboão da Serra,SP,3552809,285307,117,100,124,217,571.4285714285714,0.005779269202087994,0.023888970700592208,0.13817665837121273,-0.015768035713170467,19.12770853345293
G3552908,Taciba,SP,3552908,6418,2,0,124,2,761.8113971285813,5.3265153936294876e-05,0.0004608523719154246,0.18424087793944513,-0.036642528577548336,16.94636037709105
G3553005,Taguaí,SP,3553005,13068,3,0,124,3,761.8113971285813,7.989773090444231e-05,0.0010194867636831193,0.18424087793944513,-0.036408421790054005,16.970824128742905
G3553104,Taiaçu,SP,3553104,5744,0,0,124,0,761.8113971285813,0.0,0.0004042328861934056,0.18424087793944513,-0.03668648243341167,16.94176727568852
G3553203,Taiúva,SP,3553203,6770,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0004904221923518498,0.18424087793944513,-0.036641353680161026,16.946483151822218
G3553302,Tambaú,SP,3553302,21650,3,5,124,8,761.8113971285813,0.0002130606157451795,0.001740419147164376,0.18424087793944513,-0.0360667836827252,17.006524716077237
G3553401,Tanabi,SP,3553401,26071,7,10,124,17,761.8113971285813,0.00045275380845850643,0.002111806011225275,0.18424087793944513,-0.03582235166001552,17.032067436830154
G3553500,Tapiraí,SP,3553500,8122,4,0,124,4,761.8113971285813,0.00010653030787258975,0.0006039971844826654,0.18424087793944513,-0.03656396459094692,16.954570176890396
G3553609,Tapiratiba,SP,3553609,11903,2,1,124,3,761.8113971285813,7.989773090444231e-05,0.0009216207386591546,0.18424087793944513,-0.03644756820006359,16.966733397061066
G3553658,Taquaral,SP,3553658,2649,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.00014423687979926795,0.18424087793944513,-0.03677982780518206,16.93201284687728
G3553708,Taquaritinga,SP,3553708,53264,41,53,124,94,1319.1489361702127,0.002503462235005859,0.0043961586451108274,0.31909190075431804,-0.061058531798816935,14.39493055513224
G3553807,Taquarituba,SP,3553807,24932,3,7,124,10,761.8113971285813,0.00026632576968147435,0.0020161241206653646,0.18424087793944513,-0.03593519563175029,17.020275438274815
G3553856,Taquarivaí,SP,3553856,7170,0,2,124,2,761.8113971285813,5.3265153936294876e-05,0.0005240242610296059,0.18424087793944513,-0.03661725982190266,16.94900091805649
G3553906,Tarabai,SP,3553906,6633,0,0,124,0,761.8113971285813,0.0,0.0004789134838297185,0.18424087793944513,-0.03665661019435714,16.944888872654317
G3553955,Tarumã,SP,3553955,15315,3,2,124,5,761.8113971285813,0.00013316288484073718,0.001208246384480414,0.18424087793944513,-0.03631161188016056,16.98094059575533
G3554003,Tatuí,SP,3554003,129130,80,83,124,163,760.7361963190184,0.004341110045808032,0.010769295000877433,0.1839807269201001,-0.030751983365345834,17.56191209478243
G3554102,Taubaté,SP,3554102,322397,227,164,124,391,317.1355498721228,0.010413337594545649,0.027004722518737142,0.07664899936848742,-0.0003625758283843667,20.737552266467937
G3554201,Tejupá,SP,3554201,4119,0,0,124,0,761.8113971285813,0.0,0.0002677244821900215,0.18424087793944513,-0.03674108579501302,16.936061319479947
G3554300,Teodoro Sampaio,SP,3554300,22598,0,3,124,3,761.8113971285813,7.989773090444231e-05,0.0018200560499306577,0.18424087793944513,-0.03608819407555498,17.004287367307633
G3554409,Terra Roxa,SP,3554409,7965,1,0,124,1,761.8113971285813,2.6632576968147438e-05,0.0005908083725266461,0.18424087793944513,-0.03660119920809111,16.95067922423406
G3554508,Tietê,SP,3554508,38723,18,14,124,32,3875.0,0.000852242462980718,0.0031746394435026993,0.9374947643270566,-0.18588820010281795,1.350447578548394
G3554607,Timburi,SP,3554607,2484,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.0001303760264696936,0.18424087793944513,-0.03678537214651389,16.931433472862256
G3554656,Torre de Pedra,SP,3554656,2056,1,2,124,3,761.8113971285813,7.989773090444231e-05,9.442181298449457e-05,0.18424087793944513,-0.03677844777033345,16.93215705811596
G3554706,Torrinha,SP,3554706,9484,3,0,124,3,761.8113971285813,7.989773090444231e-05,0.0007184122283304249,0.18424087793944513,-0.03652885160419508,16.958239422865045
G3554755,Trabiju,SP,3554755,1724,1,1,124,2,761.8113971285813,5.3265153936294876e-05,6.653209598195702e-05,0.18424087793944513,-0.03680025668792172,16.929878064203027
G3554805,Tremembé,SP,3554805,53426,34,20,124,54,2296.296296296296,0.0014381591562799617,0.004409767482925319,0.5555183241035132,-0.10876449416502054,9.409740556453482
G3554904,Três Fronteiras,SP,3554904,7060,0,1,124,1,761.8113971285813,2.6632576968147438e-05,0.000514783692143223,0.18424087793944513,-0.03663160908024448,16.947501445545594
G3554953,Tuiuti,SP,3554953,6976,4,4,124,8,761.8113971285813,0.0002130606157451795,0.0005077272577208942,0.18424087793944513,-0.036559860438502595,16.95499905367442
G3555000,Tupã,SP,3555000,65433,25,39,124,64,1937.5,0.001704484925961436,0.005418417579459862,0.4687054967799806,-0.0908919383538276,11.277391517917092
G3555109,Tupi Paulista,SP,3555109,16259,6,10,124,16,761.8113971285813,0.000426121231490359,0.0012875472665599184,0.18424087793944513,-0.036162708188668916,16.996500772235837
G3555208,Turiúba,SP,3555208,1835,1,0,124,1,761.8113971285813,2.6632576968147438e-05,7.585667004003433e-05,0.18424087793944513,-0.03680717988908575,16.929154601736496
G3555307,Turmalina,SP,3555307,1662,1,0,124,1,761.8113971285813,2.6632576968147438e-05,6.132377533690484e-05,0.18424087793944513,-0.036812993046967,16.92854713686014
G3555356,Ubarana,SP,3555356,5458,2,0,124,2,761.8113971285813,5.3265153936294876e-05,0.00038020740708881,0.18424087793944513,-0.03667478656347899,16.942989473730908
G3555406,Ubatuba,SP,3555406,97096,72,54,124,126,984.1269841269841,0.003355704697986577,0.008078273330819338,0.2380314127488797,-0.04303269133825358,16.27859949554629
G3555505,Ubirajara,SP,3555505,5289,0,0,124,0,761.8113971285813,0.0,0.0003660105330724581,0.18424087793944513,-0.03670177137466004,16.940169607950118
G3555604,Uchoa,SP,3555604,10670,6,5,124,11,761.8113971285813,0.00029295834664962183,0.0008180423619599716,0.18424087793944513,-0.03640377530444519,16.971309678398274
G3555703,União Paulista,SP,3555703,1628,0,0,124,0,761.8113971285813,0.0,5.846759949929558e-05,0.18424087793944513,-0.03682478854808931,16.927314527531916
G3555802,Urânia,SP,3555802,8973,3,1,124,4,761.8113971285813,0.00010653030787258975,0.0006754855855945915,0.18424087793944513,-0.03653536923050215,16.957558342264853
G3555901,Uru,SP,3555901,1424,0,0,124,0,761.8113971285813,0.0,4.1330544473639974e-05,0.18424087793944513,-0.03683164337009957,16.926598210567885
G3556008,Urupês,SP,3556008,14073,7,2,124,9,761.8113971285813,0.00023969319271332693,0.0011039119612359814,0.18424087793944513,-0.0363107335263093,16.981032382203345
G3556107,Valentim Gentil,SP,3556107,14634,6,2,124,8,761.8113971285813,0.0002130606157451795,0.0011510388625565343,0.18424087793944513,-0.03630253579656834,16.981889030686876
G3556206,Valinhos,SP,3556206,132258,578,682,124,1260,98.4126984126984,0.03355704697986577,0.011032063177937486,0.023727747584502145,0.013090094546220874,22.14333289598762
G3556305,Valparaíso,SP,3556305,24779,4,1,124,5,761.8113971285813,0.00013316288484073718,0.002003271329396123,0.18424087793944513,-0.035993601902194285,17.01417208471405
G3556354,Vargem,SP,3556354,10863,8,8,124,16,761.8113971285813,0.000426121231490359,0.0008342553600969889,0.18424087793944513,-0.036344024951254085,16.977553486265712
G3556404,Vargem Grande do Sul,SP,3556404,41256,8,2,124,10,761.8113971285813,0.00026632576968147435,0.00338742454340459,0.18424087793944513,-0.0353866754626546,17.07759484082787
G3556453,Vargem Grande Paulista,SP,3556453,52352,80,66,124,146,849.3150684931506,0.003888356237349526,0.004319545928525544,0.2054128944590201,-0.037799418025454,16.825467444232785
